OPR1,Auto1,CCWM1,OPR2,Auto2,CCWM2,OPR3,Auto3,CCWM3,OPR4,Auto4,CCWM4,score1,score2,diff
86.692,26.807,-36.451,56.317,14.196,11.515,96.435,28.671,28.279,86.936,13.001,10.046,130,227,-97
51.48,18.874,42.566,51.539,9.321,-62.981,39.842,21.68,-37.153,127.813,29.67,93.667,80,173,-93
76.486,9.276,28.507,95.386,16.986,0.184,46.545,31.186,-33.517,30.595,5.731,-70.494,172,102,70
55.0,20.81,-37.34,48.431,12.57,2.172,49.768,15.602,-29.384,45.389,7.646,-16.16,113,111,2
112.077,21.114,61.845,56.317,14.196,11.515,54.442,12.949,11.002,86.692,26.807,-36.451,170,144,26
104.562,31.093,48.016,39.842,21.68,-37.153,86.936,13.001,10.046,76.827,28.023,4.599,164,152,12
51.48,18.874,42.566,96.435,28.671,28.279,18.027,12.453,-52.003,76.486,9.276,28.507,169,62,107
46.545,31.186,-33.517,95.386,16.986,0.184,51.539,9.321,-62.981,106.149,29.177,46.221,142,196,-54
127.813,29.67,93.667,71.262,14.247,9.281,30.595,5.731,-70.494,48.199,15.117,-22.417,233,126,107
39.842,21.68,-37.153,49.768,15.602,-29.384,54.442,12.949,11.002,112.077,21.114,61.845,89,136,-47
76.486,9.276,28.507,86.692,26.807,-36.451,76.827,28.023,4.599,45.389,7.646,-16.16,177,118,59
51.539,9.321,-62.981,18.027,12.453,-52.003,56.317,14.196,11.515,104.562,31.093,48.016,47,214,-167
86.936,13.001,10.046,71.262,14.247,9.281,95.386,16.986,0.184,55.0,20.81,-37.34,189,180,9
48.199,15.117,-22.417,48.431,12.57,2.172,46.545,31.186,-33.517,51.48,18.874,42.566,67,99,-32
30.595,5.731,-70.494,127.813,29.67,93.667,96.435,28.671,28.279,106.149,29.177,46.221,156,180,-24
51.539,9.321,-62.981,45.389,7.646,-16.16,112.077,21.114,61.845,18.027,12.453,-52.003,86,178,-92
71.262,14.247,9.281,39.842,21.68,-37.153,76.486,9.276,28.507,56.317,14.196,11.515,89,135,-46
55.0,20.81,-37.34,104.562,31.093,48.016,51.48,18.874,42.566,86.692,26.807,-36.451,147,140,7
86.936,13.001,10.046,49.768,15.602,-29.384,127.813,29.67,93.667,46.545,31.186,-33.517,95,143,-48
76.827,28.023,4.599,96.435,28.671,28.279,48.199,15.117,-22.417,95.386,16.986,0.184,148,116,32
30.595,5.731,-70.494,106.149,29.177,46.221,48.431,12.57,2.172,54.442,12.949,11.002,111,114,-3
78.171,17.954,19.914,57.49,17.517,15.734,22.822,4.763,-54.889,58.892,13.682,21.226,157,100,57
69.646,22.636,28.458,17.422,3.018,-33.319,6.112,-8.484,-33.57,27.257,27.009,-38.792,75,28,47
22.898,2.16,-20.446,34.205,16.582,4.141,126.646,21.509,103.179,8.654,7.861,-28.511,51,116,-65
25.835,-1.689,-45.074,30.322,10.269,-12.275,75.283,21.095,44.601,33.97,1.415,12.229,33,122,-89
57.435,8.352,21.26,3.728,-1.839,-63.364,57.582,26.149,20.164,73.257,13.355,48.486,61,134,-73
34.364,24.038,-19.744,6.112,-8.484,-33.57,37.909,23.682,5.465,22.898,2.16,-20.446,45,74,-29
78.171,17.954,19.914,75.283,21.095,44.601,27.257,27.009,-38.792,126.646,21.509,103.179,185,144,41
57.582,26.149,20.164,58.892,13.682,21.226,69.646,22.636,28.458,30.322,10.269,-12.275,105,104,1
33.97,1.415,12.229,22.822,4.763,-54.889,3.728,-1.839,-63.364,37.909,23.682,5.465,63,44,19
8.654,7.861,-28.511,57.435,8.352,21.26,57.49,17.517,15.734,34.364,24.038,-19.744,86,66,20
17.422,3.018,-33.319,73.257,13.355,48.486,25.835,-1.689,-45.074,34.205,16.582,4.141,90,86,4
57.582,26.149,20.164,22.898,2.16,-20.446,37.909,23.682,5.465,78.171,17.954,19.914,87,114,-27
75.283,21.095,44.601,22.822,4.763,-54.889,6.112,-8.484,-33.57,57.435,8.352,21.26,72,43,29
58.892,13.682,21.226,126.646,21.509,103.179,17.422,3.018,-33.319,33.97,1.415,12.229,156,46,110
27.257,27.009,-38.792,73.257,13.355,48.486,30.322,10.269,-12.275,34.364,24.038,-19.744,125,88,37
57.49,17.517,15.734,34.205,16.582,4.141,3.728,-1.839,-63.364,69.646,22.636,28.458,109,61,48
8.654,7.861,-28.511,6.112,-8.484,-33.57,25.835,-1.689,-45.074,57.582,26.149,20.164,32,71,-39
22.898,2.16,-20.446,30.322,10.269,-12.275,57.435,8.352,21.26,17.422,3.018,-33.319,39,80,-41
57.49,17.517,15.734,37.909,23.682,5.465,73.257,13.355,48.486,75.283,21.095,44.601,82,134,-52
33.97,1.415,12.229,34.364,24.038,-19.744,34.205,16.582,4.141,78.171,17.954,19.914,70,74,-4
27.257,27.009,-38.792,3.728,-1.839,-63.364,58.892,13.682,21.226,8.654,7.861,-28.511,37,78,-41
126.646,21.509,103.179,69.646,22.636,28.458,22.822,4.763,-54.889,25.835,-1.689,-45.074,245,46,199
34.364,24.038,-19.744,75.283,21.095,44.601,57.582,26.149,20.164,17.422,3.018,-33.319,106,88,18
33.97,1.415,12.229,27.257,27.009,-38.792,22.898,2.16,-20.446,57.49,17.517,15.734,46,81,-35
58.892,13.682,21.226,25.835,-1.689,-45.074,37.909,23.682,5.465,57.435,8.352,21.26,97,91,6
30.322,10.269,-12.275,126.646,21.509,103.179,6.112,-8.484,-33.57,3.728,-1.839,-63.364,167,14,153
8.654,7.861,-28.511,69.646,22.636,28.458,73.257,13.355,48.486,78.171,17.954,19.914,50,139,-89
34.205,16.582,4.141,57.582,26.149,20.164,22.822,4.763,-54.889,37.909,23.682,5.465,93,65,28
47.894,10.902,5.097,-0.584,2.436,-61.569,10.219,-3.013,-15.374,30.686,14.721,-11.953,41,51,-10
11.983,-2.746,-9.59,112.778,26.899,91.33,65.229,18.195,57.086,5.773,-1.852,-26.461,130,20,110
1.923,-3.396,-28.438,42.591,17.483,-23.54,113.539,23.676,89.274,23.586,-1.228,-29.182,49,122,-73
3.06,3.814,-81.797,65.229,18.195,57.086,47.79,20.149,25.832,47.894,10.902,5.097,53,103,-50
113.539,23.676,89.274,1.923,-3.396,-28.438,112.778,26.899,91.33,-0.584,2.436,-61.569,127,64,63
47.79,20.149,25.832,11.983,-2.746,-9.59,42.591,17.483,-23.54,10.219,-3.013,-15.374,66,24,42
5.773,-1.852,-26.461,23.586,-1.228,-29.182,30.686,14.721,-11.953,3.06,3.814,-81.797,41,36,5
47.894,10.902,5.097,42.591,17.483,-23.54,112.778,26.899,91.33,113.539,23.676,89.274,93,186,-93
10.219,-3.013,-15.374,47.79,20.149,25.832,1.923,-3.396,-28.438,5.773,-1.852,-26.461,20,24,-4
-0.584,2.436,-61.569,30.686,14.721,-11.953,3.06,3.814,-81.797,11.983,-2.746,-9.59,54,18,36
47.894,10.902,5.097,65.229,18.195,57.086,23.586,-1.228,-29.182,1.923,-3.396,-28.438,146,8,138
113.539,23.676,89.274,47.79,20.149,25.832,11.983,-2.746,-9.59,30.686,14.721,-11.953,178,28,150
5.773,-1.852,-26.461,-0.584,2.436,-61.569,42.591,17.483,-23.54,65.229,18.195,57.086,28,114,-86
112.778,26.899,91.33,10.219,-3.013,-15.374,23.586,-1.228,-29.182,3.06,3.814,-81.797,171,28,143
5.773,-1.852,-26.461,11.983,-2.746,-9.59,1.923,-3.396,-28.438,47.894,10.902,5.097,18,35,-17
23.586,-1.228,-29.182,112.778,26.899,91.33,-0.584,2.436,-61.569,47.79,20.149,25.832,156,55,101
3.06,3.814,-81.797,10.219,-3.013,-15.374,65.229,18.195,57.086,113.539,23.676,89.274,22,206,-184
30.686,14.721,-11.953,47.894,10.902,5.097,42.591,17.483,-23.54,112.778,26.899,91.33,57,171,-114
54.435,3.713,32.051,52.212,9.657,-4.819,26.982,-3.617,10.009,11.093,4.725,-52.37,98,28,70
-0.84,-0.004,-5.793,130.896,31.89,110.881,15.138,3.56,-17.806,71.238,15.046,40.126,107,49,58
1.066,4.09,-57.127,7.333,-1.94,-19.956,26.682,19.345,-19.593,31.822,4.722,0.39,16,50,-34
52.212,9.657,-4.819,-0.84,-0.004,-5.793,9.318,-3.598,-19.134,54.435,3.713,32.051,49,64,-15
26.682,19.345,-19.593,1.066,4.09,-57.127,130.896,31.89,110.881,26.982,-3.617,10.009,33,180,-147
15.138,3.56,-17.806,11.093,4.725,-52.37,7.333,-1.94,-19.956,71.238,15.046,40.126,21,95,-74
26.982,-3.617,10.009,31.822,4.722,0.39,130.896,31.89,110.881,9.318,-3.598,-19.134,36,143,-107
52.212,9.657,-4.819,15.138,3.56,-17.806,71.238,15.046,40.126,1.066,4.09,-57.127,86,64,22
26.682,19.345,-19.593,7.333,-1.94,-19.956,9.318,-3.598,-19.134,-0.84,-0.004,-5.793,38,11,27
11.093,4.725,-52.37,54.435,3.713,32.051,31.822,4.722,0.39,130.896,31.89,110.881,55,164,-109
52.212,9.657,-4.819,26.982,-3.617,10.009,7.333,-1.94,-19.956,15.138,3.56,-17.806,81,14,67
71.238,15.046,40.126,9.318,-3.598,-19.134,54.435,3.713,32.051,1.066,4.09,-57.127,92,42,50
11.093,4.725,-52.37,31.822,4.722,0.39,-0.84,-0.004,-5.793,26.682,19.345,-19.593,52,32,20
71.238,15.046,40.126,130.896,31.89,110.881,7.333,-1.94,-19.956,52.212,9.657,-4.819,199,40,159
9.318,-3.598,-19.134,26.682,19.345,-19.593,54.435,3.713,32.051,15.138,3.56,-17.806,19,102,-83
1.066,4.09,-57.127,26.982,-3.617,10.009,11.093,4.725,-52.37,-0.84,-0.004,-5.793,37,27,10
31.822,4.722,0.39,71.238,15.046,40.126,52.212,9.657,-4.819,26.682,19.345,-19.593,124,89,35
10.55,-1.136,-6.288,23.856,-0.4,-8.418,28.165,0.394,-6.234,-0.095,0.119,-38.82,10,0,10
6.312,1.505,-24.775,113.174,18.147,119.355,37.865,10.297,2.387,23.781,1.021,-15.157,118,17,101
79.34,24.589,55.33,5.453,8.158,-18.387,5.785,-2.027,-10.013,77.243,26.421,52.766,92,47,45
36.837,-1.7,20.438,3.092,-2.252,-56.495,7.028,-0.975,-29.409,17.993,6.989,-28.629,17,29,-12
37.865,10.297,2.387,26.288,6.401,-10.02,6.312,1.505,-24.775,28.165,0.394,-6.234,79,20,59
23.856,-0.4,-8.418,23.781,1.021,-15.157,10.55,-1.136,-6.288,79.34,24.589,55.33,46,124,-78
113.174,18.147,119.355,77.243,26.421,52.766,36.837,-1.7,20.438,17.993,6.989,-28.629,188,16,172
5.453,8.158,-18.387,26.288,6.401,-10.02,-0.095,0.119,-38.82,7.028,-0.975,-29.409,47,6,41
3.092,-2.252,-56.495,37.865,10.297,2.387,5.785,-2.027,-10.013,79.34,24.589,55.33,55,52,3
23.856,-0.4,-8.418,28.165,0.394,-6.234,36.837,-1.7,20.438,77.243,26.421,52.766,33,90,-57
17.993,6.989,-28.629,6.312,1.505,-24.775,5.453,8.158,-18.387,10.55,-1.136,-6.288,20,12,8
26.288,6.401,-10.02,-0.095,0.119,-38.82,3.092,-2.252,-56.495,113.174,18.147,119.355,17,111,-94
5.785,-2.027,-10.013,7.028,-0.975,-29.409,23.781,1.021,-15.157,28.165,0.394,-6.234,2,43,-41
6.312,1.505,-24.775,37.865,10.297,2.387,23.856,-0.4,-8.418,36.837,-1.7,20.438,40,69,-29
113.174,18.147,119.355,5.453,8.158,-18.387,79.34,24.589,55.33,3.092,-2.252,-56.495,109,50,59
77.243,26.421,52.766,10.55,-1.136,-6.288,7.028,-0.975,-29.409,26.288,6.401,-10.02,107,31,76
17.993,6.989,-28.629,-0.095,0.119,-38.82,23.781,1.021,-15.157,5.785,-2.027,-10.013,28,66,-38
28.165,0.394,-6.234,36.837,-1.7,20.438,5.453,8.158,-18.387,3.092,-2.252,-56.495,149,20,129
10.55,-1.136,-6.288,7.028,-0.975,-29.409,37.865,10.297,2.387,113.174,18.147,119.355,9,162,-153
17.993,6.989,-28.629,5.785,-2.027,-10.013,26.288,6.401,-10.02,23.856,-0.4,-8.418,45,54,-9
77.243,26.421,52.766,79.34,24.589,55.33,-0.095,0.119,-38.82,6.312,1.505,-24.775,167,12,155
23.781,1.021,-15.157,10.55,-1.136,-6.288,36.837,-1.7,20.438,5.453,8.158,-18.387,18,22,-4
28.165,0.394,-6.234,37.865,10.297,2.387,113.174,18.147,119.355,17.993,6.989,-28.629,75,139,-64
-0.095,0.119,-38.82,5.785,-2.027,-10.013,7.028,-0.975,-29.409,6.312,1.505,-24.775,28,32,-4
3.092,-2.252,-56.495,23.781,1.021,-15.157,77.243,26.421,52.766,23.856,-0.4,-8.418,62,134,-72
79.34,24.589,55.33,36.837,-1.7,20.438,26.288,6.401,-10.02,28.165,0.394,-6.234,130,32,98
16.142,6.101,-6.342,0.573,0.0,-9.426,41.503,16.231,6.449,10.575,-1.119,-7.346,7,3,4
18.65,10.001,-12.707,61.884,12.389,50.313,13.182,7.682,-17.622,34.062,12.094,-1.158,69,13,56
0.298,0.208,-27.591,29.932,3.798,-0.453,26.627,5.567,-16.35,10.82,1.933,8.751,20,10,10
49.067,13.591,36.622,41.503,16.231,6.449,61.884,12.389,50.313,13.182,7.682,-17.622,67,69,-2
0.573,0.0,-9.426,26.627,5.567,-16.35,16.142,6.101,-6.342,18.65,10.001,-12.707,35,22,13
10.82,1.933,8.751,0.298,0.208,-27.591,34.062,12.094,-1.158,49.067,13.591,36.622,5,71,-66
29.932,3.798,-0.453,18.65,10.001,-12.707,10.575,-1.119,-7.346,61.884,12.389,50.313,40,101,-61
16.142,6.101,-6.342,10.82,1.933,8.751,0.298,0.208,-27.591,0.573,0.0,-9.426,20,2,18
34.062,12.094,-1.158,26.627,5.567,-16.35,10.575,-1.119,-7.346,49.067,13.591,36.622,60,78,-18
29.932,3.798,-0.453,13.182,7.682,-17.622,41.503,16.231,6.449,0.298,0.208,-27.591,67,60,7
34.062,12.094,-1.158,61.884,12.389,50.313,26.627,5.567,-16.35,16.142,6.101,-6.342,120,59,61
49.067,13.591,36.622,13.182,7.682,-17.622,0.573,0.0,-9.426,29.932,3.798,-0.453,53,36,17
10.575,-1.119,-7.346,18.65,10.001,-12.707,10.82,1.933,8.751,41.503,16.231,6.449,17,74,-57
0.573,0.0,-9.426,34.062,12.094,-1.158,61.884,12.389,50.313,29.932,3.798,-0.453,24,88,-64
0.298,0.208,-27.591,16.142,6.101,-6.342,18.65,10.001,-12.707,49.067,13.591,36.622,11,86,-75
26.627,5.567,-16.35,10.575,-1.119,-7.346,13.182,7.682,-17.622,10.82,1.933,8.751,33,31,2
41.503,16.231,6.449,0.573,0.0,-9.426,0.298,0.208,-27.591,34.062,12.094,-1.158,48,68,-20
13.182,7.682,-17.622,16.142,6.101,-6.342,29.932,3.798,-0.453,10.82,1.933,8.751,48,34,14
18.65,10.001,-12.707,41.503,16.231,6.449,49.067,13.591,36.622,26.627,5.567,-16.35,87,84,3
10.82,1.933,8.751,10.575,-1.119,-7.346,61.884,12.389,50.313,0.298,0.208,-27.591,40,31,9
45.649,16.916,-17.309,37.419,9.752,0.854,27.424,9.186,-8.121,22.467,9.409,-1.703,92,68,24
38.236,19.937,-7.909,26.388,2.274,9.967,92.68,14.124,57.97,10.945,-3.576,-32.831,98,104,-6
36.307,16.741,-17.264,57.496,10.276,60.137,29.566,11.728,-16.003,34.898,2.702,14.933,65,35,30
6.801,1.744,-19.222,1.279,-0.126,-44.353,79.609,21.782,52.603,19.428,3.492,8.44,21,84,-63
37.659,7.24,-1.687,22.711,15.434,-15.402,52.438,1.407,40.929,24.312,-3.986,-8.613,33,128,-95
31.608,8.321,-3.502,21.86,3.355,-31.691,45.649,16.916,-17.309,-1.91,-3.716,-16.761,65,67,-2
92.68,14.124,57.97,19.428,3.492,8.44,37.419,9.752,0.854,36.307,16.741,-17.264,146,48,98
57.496,10.276,60.137,38.236,19.937,-7.909,6.801,1.744,-19.222,27.424,9.186,-8.121,88,31,57
29.566,11.728,-16.003,31.608,8.321,-3.502,79.609,21.782,52.603,22.711,15.434,-15.402,60,89,-29
1.279,-0.126,-44.353,24.312,-3.986,-8.613,10.945,-3.576,-32.831,34.898,2.702,14.933,18,52,-34
-1.91,-3.716,-16.761,37.659,7.24,-1.687,22.467,9.409,-1.703,26.388,2.274,9.967,7,25,-18
52.438,1.407,40.929,29.566,11.728,-16.003,21.86,3.355,-31.691,92.68,14.124,57.97,70,89,-19
38.236,19.937,-7.909,45.649,16.916,-17.309,37.419,9.752,0.854,22.711,15.434,-15.402,85,91,-6
36.307,16.741,-17.264,6.801,1.744,-19.222,24.312,-3.986,-8.613,31.608,8.321,-3.502,41,70,-29
34.898,2.702,14.933,79.609,21.782,52.603,22.467,9.409,-1.703,21.86,3.355,-31.691,129,78,51
19.428,3.492,8.44,10.945,-3.576,-32.831,-1.91,-3.716,-16.761,57.496,10.276,60.137,31,60,-29
27.424,9.186,-8.121,52.438,1.407,40.929,26.388,2.274,9.967,1.279,-0.126,-44.353,48,38,10
37.659,7.24,-1.687,36.307,16.741,-17.264,21.86,3.355,-31.691,38.236,19.937,-7.909,119,40,79
79.609,21.782,52.603,57.496,10.276,60.137,24.312,-3.986,-8.613,45.649,16.916,-17.309,167,32,135
26.388,2.274,9.967,19.428,3.492,8.44,22.711,15.434,-15.402,34.898,2.702,14.933,33,67,-34
22.467,9.409,-1.703,92.68,14.124,57.97,1.279,-0.126,-44.353,31.608,8.321,-3.502,107,15,92
29.566,11.728,-16.003,27.424,9.186,-8.121,10.945,-3.576,-32.831,37.659,7.24,-1.687,90,48,42
37.419,9.752,0.854,6.801,1.744,-19.222,-1.91,-3.716,-16.761,52.438,1.407,40.929,27,40,-13
22.711,15.434,-15.402,21.86,3.355,-31.691,57.496,10.276,60.137,1.279,-0.126,-44.353,45,61,-16
34.898,2.702,14.933,92.68,14.124,57.97,37.659,7.24,-1.687,45.649,16.916,-17.309,127,95,32
24.312,-3.986,-8.613,22.467,9.409,-1.703,19.428,3.492,8.44,38.236,19.937,-7.909,27,51,-24
27.424,9.186,-8.121,79.609,21.782,52.603,36.307,16.741,-17.264,-1.91,-3.716,-16.761,91,46,45
31.608,8.321,-3.502,10.945,-3.576,-32.831,52.438,1.407,40.929,37.419,9.752,0.854,36,93,-57
26.388,2.274,9.967,45.649,16.916,-17.309,6.801,1.744,-19.222,29.566,11.728,-16.003,65,46,19
57.183,20.884,48.381,25.773,12.762,-18.532,-1.329,-1.108,-59.756,30.029,12.053,26.593,54,18,36
35.318,-0.684,13.086,39.796,14.931,-7.322,30.71,8.487,-11.363,0.846,-3.178,-20.676,84,10,74
26.824,16.063,-3.78,33.434,4.312,-6.407,94.976,22.402,56.653,90.622,25.637,47.906,71,174,-103
7.062,0.646,-25.106,19.44,1.597,-18.469,12.653,4.135,-23.824,57.183,20.884,48.381,12,80,-68
39.796,14.931,-7.322,-1.329,-1.108,-59.756,90.622,25.637,47.906,26.824,16.063,-3.78,31,152,-121
33.434,4.312,-6.407,30.71,8.487,-11.363,25.773,12.762,-18.532,19.44,1.597,-18.469,69,38,31
35.318,-0.684,13.086,12.653,4.135,-23.824,30.029,12.053,26.593,94.976,22.402,56.653,31,103,-72
7.062,0.646,-25.106,57.183,20.884,48.381,0.846,-3.178,-20.676,33.434,4.312,-6.407,79,28,51
39.796,14.931,-7.322,26.824,16.063,-3.78,35.318,-0.684,13.086,19.44,1.597,-18.469,42,58,-16
90.622,25.637,47.906,0.846,-3.178,-20.676,25.773,12.762,-18.532,12.653,4.135,-23.824,88,36,52
30.029,12.053,26.593,30.71,8.487,-11.363,-1.329,-1.108,-59.756,7.062,0.646,-25.106,70,16,54
94.976,22.402,56.653,57.183,20.884,48.381,39.796,14.931,-7.322,25.773,12.762,-18.532,158,97,61
0.846,-3.178,-20.676,30.029,12.053,26.593,30.71,8.487,-11.363,26.824,16.063,-3.78,44,48,-4
35.318,-0.684,13.086,-1.329,-1.108,-59.756,12.653,4.135,-23.824,33.434,4.312,-6.407,33,45,-12
19.44,1.597,-18.469,94.976,22.402,56.653,90.622,25.637,47.906,7.062,0.646,-25.106,124,80,44
30.029,12.053,26.593,12.653,4.135,-23.824,33.434,4.312,-6.407,39.796,14.931,-7.322,53,65,-12
7.062,0.646,-25.106,25.773,12.762,-18.532,26.824,16.063,-3.78,35.318,-0.684,13.086,40,51,-11
0.846,-3.178,-20.676,94.976,22.402,56.653,19.44,1.597,-18.469,-1.329,-1.108,-59.756,114,27,87
57.183,20.884,48.381,90.622,25.637,47.906,30.71,8.487,-11.363,35.318,-0.684,13.086,146,83,63
6.513,1.343,-63.373,9.551,1.502,-29.988,100.007,29.695,78.179,43.938,18.258,54.7,2,143,-141
12.43,0.666,-18.879,41.513,8.261,-43.075,31.318,18.274,-27.699,109.511,25.295,77.008,32,179,-147
12.422,6.603,-22.018,-4.323,-3.46,-47.247,70.665,22.335,3.834,15.824,0.765,6.054,5,92,-87
70.487,16.551,58.24,35.264,-1.771,33.48,12.205,1.957,17.406,52.852,17.714,-23.277,113,46,67
24.645,-3.854,-36.252,61.344,21.984,27.372,58.358,20.029,-13.624,28.873,2.246,26.826,102,84,18
31.318,18.274,-27.699,10.663,-0.402,-45.457,57.328,13.935,-17.804,67.74,25.867,8.319,58,154,-96
15.824,0.765,6.054,52.852,17.714,-23.277,109.511,25.295,77.008,6.513,1.343,-63.373,88,136,-48
12.43,0.666,-18.879,12.422,6.603,-22.018,43.938,18.258,54.7,24.645,-3.854,-36.252,25,39,-14
12.205,1.957,17.406,67.74,25.867,8.319,70.665,22.335,3.834,9.551,1.502,-29.988,79,87,-8
58.358,20.029,-13.624,-4.323,-3.46,-47.247,70.487,16.551,58.24,57.328,13.935,-17.804,60,128,-68
100.007,29.695,78.179,61.344,21.984,27.372,41.513,8.261,-43.075,10.663,-0.402,-45.457,172,46,126
28.873,2.246,26.826,70.665,22.335,3.834,35.264,-1.771,33.48,109.511,25.295,77.008,77,103,-26
58.358,20.029,-13.624,12.205,1.957,17.406,-4.323,-3.46,-47.247,31.318,18.274,-27.699,91,8,83
24.645,-3.854,-36.252,57.328,13.935,-17.804,52.852,17.714,-23.277,100.007,29.695,78.179,48,184,-136
61.344,21.984,27.372,35.264,-1.771,33.48,12.43,0.666,-18.879,6.513,1.343,-63.373,91,19,72
10.663,-0.402,-45.457,70.487,16.551,58.24,9.551,1.502,-29.988,12.422,6.603,-22.018,28,30,-2
28.873,2.246,26.826,41.513,8.261,-43.075,15.824,0.765,6.054,67.74,25.867,8.319,79,52,27
43.938,18.258,54.7,70.665,22.335,3.834,61.344,21.984,27.372,52.852,17.714,-23.277,130,86,44
109.511,25.295,77.008,100.007,29.695,78.179,12.422,6.603,-22.018,58.358,20.029,-13.624,186,68,118
67.74,25.867,8.319,6.513,1.343,-63.373,24.645,-3.854,-36.252,70.487,16.551,58.24,72,146,-74
35.264,-1.771,33.48,15.824,0.765,6.054,9.551,1.502,-29.988,31.318,18.274,-27.699,75,23,52
-4.323,-3.46,-47.247,28.873,2.246,26.826,10.663,-0.402,-45.457,12.43,0.666,-18.879,44,39,5
57.328,13.935,-17.804,43.938,18.258,54.7,41.513,8.261,-43.075,12.205,1.957,17.406,89,57,32
100.007,29.695,78.179,31.318,18.274,-27.699,70.665,22.335,3.834,70.487,16.551,58.24,114,136,-22
52.852,17.714,-23.277,58.358,20.029,-13.624,67.74,25.867,8.319,12.43,0.666,-18.879,108,86,22
9.551,1.502,-29.988,57.328,13.935,-17.804,61.344,21.984,27.372,109.511,25.295,77.008,84,178,-94
6.513,1.343,-63.373,12.205,1.957,17.406,28.873,2.246,26.826,12.422,6.603,-22.018,15,39,-24
-4.323,-3.46,-47.247,24.645,-3.854,-36.252,41.513,8.261,-43.075,35.264,-1.771,33.48,17,93,-76
10.663,-0.402,-45.457,43.938,18.258,54.7,15.824,0.765,6.054,58.358,20.029,-13.624,82,57,25
29.595,15.155,-40.886,66.949,10.986,37.376,41.641,18.165,-26.826,32.892,21.109,-1.824,90,108,-18
72.952,19.861,20.916,61.825,15.402,41.253,48.886,-1.057,15.339,23.794,4.407,-28.089,126,45,81
53.285,16.812,17.262,20.657,11.911,-31.5,4.559,-10.641,-21.958,52.866,6.211,0.859,63,55,8
0.217,-11.412,-63.671,72.543,16.137,50.961,41.167,15.168,-13.49,63.251,24.716,26.478,61,87,-26
72.491,18.786,30.546,64.916,20.288,54.117,-2.264,-2.619,-64.966,23.377,11.417,-1.898,141,16,125
66.949,10.986,37.376,72.952,19.861,20.916,29.595,15.155,-40.886,52.866,6.211,0.859,139,94,45
32.892,21.109,-1.824,23.794,4.407,-28.089,72.543,16.137,50.961,4.559,-10.641,-21.958,31,78,-47
20.657,11.911,-31.5,-2.264,-2.619,-64.966,61.825,15.402,41.253,23.377,11.417,-1.898,2,79,-77
0.217,-11.412,-63.671,53.285,16.812,17.262,48.886,-1.057,15.339,72.491,18.786,30.546,50,132,-82
41.641,18.165,-26.826,63.251,24.716,26.478,64.916,20.288,54.117,41.167,15.168,-13.49,91,116,-25
29.595,15.155,-40.886,4.559,-10.641,-21.958,72.543,16.137,50.961,23.377,11.417,-1.898,10,110,-100
52.866,6.211,0.859,-2.264,-2.619,-64.966,23.794,4.407,-28.089,0.217,-11.412,-63.671,54,79,-25
32.892,21.109,-1.824,53.285,16.812,17.262,72.952,19.861,20.916,64.916,20.288,54.117,94,140,-46
48.886,-1.057,15.339,41.167,15.168,-13.49,66.949,10.986,37.376,20.657,11.911,-31.5,89,102,-13
61.825,15.402,41.253,41.641,18.165,-26.826,63.251,24.716,26.478,72.491,18.786,30.546,96,141,-45
23.377,11.417,-1.898,0.217,-11.412,-63.671,72.952,19.861,20.916,32.892,21.109,-1.824,14,92,-78
64.916,20.288,54.117,29.595,15.155,-40.886,23.794,4.407,-28.089,20.657,11.911,-31.5,109,36,73
4.559,-10.641,-21.958,63.251,24.716,26.478,66.949,10.986,37.376,72.491,18.786,30.546,65,104,-39
52.866,6.211,0.859,48.886,-1.057,15.339,41.641,18.165,-26.826,72.543,16.137,50.961,91,95,-4
-2.264,-2.619,-64.966,61.825,15.402,41.253,41.167,15.168,-13.49,53.285,16.812,17.262,73,94,-21
4.559,-10.641,-21.958,66.949,10.986,37.376,64.916,20.288,54.117,0.217,-11.412,-63.671,100,35,65
72.491,18.786,30.546,72.543,16.137,50.961,20.657,11.911,-31.5,72.952,19.861,20.916,161,115,46
41.167,15.168,-13.49,61.825,15.402,41.253,52.866,6.211,0.859,32.892,21.109,-1.824,112,84,28
23.377,11.417,-1.898,23.794,4.407,-28.089,53.285,16.812,17.262,41.641,18.165,-26.826,54,102,-48
63.251,24.716,26.478,48.886,-1.057,15.339,-2.264,-2.619,-64.966,29.595,15.155,-40.886,141,32,109
37.376,14.759,3.751,-17.697,-1.328,-64.152,67.493,23.948,11.296,3.772,-6.546,-87.938,46,74,-28
33.693,6.686,8.182,37.639,6.246,0.339,74.357,6.526,72.558,48.444,9.503,24.05,32,94,-62
77.153,17.28,29.726,108.644,23.054,35.462,25.726,-2.395,-31.735,4.842,1.107,-54.942,192,57,135
76.791,13.756,38.345,18.592,10.495,-42.193,38.762,6.778,-17.464,45.622,10.798,23.846,81,95,-14
56.521,10.791,29.479,79.085,21.792,26.805,29.312,6.472,-47.382,76.771,19.883,45.54,138,68,70
67.493,23.948,11.296,45.792,0.288,3.301,25.726,-2.395,-31.735,33.693,6.686,8.182,70,51,19
74.357,6.526,72.558,76.791,13.756,38.345,3.772,-6.546,-87.938,18.592,10.495,-42.193,190,20,170
48.444,9.503,24.05,4.842,1.107,-54.942,45.622,10.798,23.846,29.312,6.472,-47.382,43,67,-24
45.792,0.288,3.301,56.521,10.791,29.479,108.644,23.054,35.462,37.376,14.759,3.751,123,130,-7
